ID_HECHO,FECHA,VEHICULO_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,GRAVEDAD,ROL_VICTIMA,RANGO_ETARIO
LC-2020-0630559,2020-11-26,,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0635034,2020-11-29,,MASCULINO,46.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0637680,2020-12-01,,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0637839,2020-12-01,,,,LEVEMENTE HERIDO,,
LC-2020-0642293,2020-12-03,,MASCULINO,52.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2020-0666282,2020-12-19,,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0019065,2020-01-09,MOTO,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0150237,2020-03-08,,FEMENINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0165225,2020-03-14,PEATON,MASCULINO,52.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2020-0533339,2020-09-23,CICLISTA,FEMENINO,36.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0477246,2020-08-12,PEATON,MASCULINO,82.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2020-0542721,2020-09-29,AUTO,MASCULINO,46.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0542721,2020-09-29,AUTO,FEMENINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0110467,2020-02-19,PEATON,MASCULINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0150806,2020-03-09,,,,LEVEMENTE HERIDO,,
LC-2020-0153668,2020-03-10,PEATON,FEMENINO,69.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2020-0196888,2020-04-13,PEATON,MASCULINO,68.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2020-0448252,2020-07-23,AUTO,MASCULINO,56.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2020-0135854,2020-03-03,,,,LEVEMENTE HERIDO,,
LC-2020-0142461,2020-03-05,PEATON,FEMENINO,36.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0161512,2020-03-12,MOTO,MASCULINO,19.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0170518,2020-03-17,,FEMENINO,49.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0192670,2020-04-08,MOTO,MASCULINO,45.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0199069,2020-04-15,MOTO,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0245392,2020-05-18,MOTO,MASCULINO,,LEVEMENTE HERIDO,,
LC-2020-0254227,2020-05-22,MOTO,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0255345,2020-05-23,PEATON,FEMENINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0259533,2020-05-26,CICLISTA,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0262162,2020-05-28,MOTO,FEMENINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0368201,2020-06-26,MOTO,MASCULINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0454140,2020-07-28,MOTO,FEMENINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0454140,2020-07-28,MOTO,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0472026,2020-08-10,MOTO,MASCULINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0480934,2020-08-15,MOTO,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0489033,2020-08-21,CICLISTA,MASCULINO,48.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0497014,2020-08-27,PEATON,MASCULINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0497231,2020-08-28,MOTO,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0502358,2020-09-01,PEATON,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0504174,2020-09-02,PEATON,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0505483,2020-09-03,CICLISTA,FEMENINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0507985,2020-09-05,CICLISTA,MASCULINO,44.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0514167,2020-09-10,PEATON,FEMENINO,87.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2020-0517692,2020-09-12,MOTO,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0518651,2020-09-14,AUTO,,,LEVEMENTE HERIDO,,
LC-2020-0519995,2020-09-14,MOTO,FEMENINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0522195,2020-09-16,AUTO,FEMENINO,46.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0523457,2020-09-16,MOTO,FEMENINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0523457,2020-09-16,MOTO,MASCULINO,48.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0530324,2020-09-22,MOTO,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0542110,2020-09-29,MOTO,,43.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0542534,2020-09-29,AUTO,MASCULINO,48.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0543132,2020-09-30,MOTO,FEMENINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0551775,2020-10-05,,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0572192,2020-10-19,,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0572210,2020-10-19,,MASCULINO,48.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0579453,2020-10-23,,FEMENINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0584844,2020-10-27,,FEMENINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0585770,2020-10-28,,FEMENINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0589394,2020-10-30,,MASCULINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0591759,2020-11-01,MOTO,MASCULINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0599880,2020-11-06,CICLISTA,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0600104,2020-11-06,PEATON,FEMENINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0612982,2020-11-13,CICLISTA,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0612995,2020-11-13,MOTO,FEMENINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0614297,2020-11-15,MOTO,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0619899,2020-11-18,CICLISTA,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0620161,2020-11-18,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2020-0624142,2020-11-21,CICLISTA,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0636240,2020-11-30,MOTO,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0640321,2020-12-02,,MASCULINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0647136,2020-12-07,PEATON,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0665063,2020-12-18,,FEMENINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0669196,2020-12-21,,FEMENINO,65.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2020-0675365,2020-12-25,,FEMENINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0679249,2020-12-28,,MASCULINO,59.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2020-0090876,2020-02-11,PEATON,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0133911,2020-03-02,CICLISTA,FEMENINO,38.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0144004,2020-03-05,MOVIL,MASCULINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0164690,2020-03-14,MOTO,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0203017,2020-04-19,TRANSPORTE PUBLICO,FEMENINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0242504,2020-05-15,MOTO,MASCULINO,38.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0248050,2020-05-19,PEATON,MASCULINO,79.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2020-0294740,2020-06-11,CICLISTA,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0317742,2020-06-19,CICLISTA,MASCULINO,,LEVEMENTE HERIDO,,
LC-2020-0549397,2020-10-03,,MASCULINO,45.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0549936,2020-10-04,,MASCULINO,43.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0549936,2020-10-04,,FEMENINO,47.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0589937,2020-10-30,,FEMENINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0623655,2020-11-21,MOTO,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0623655,2020-11-21,MOTO,FEMENINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0090846,2020-02-11,MOTO,FEMENINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0439609,2020-07-16,MOTO,MASCULINO,20.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0619342,2020-11-18,MOTO,MASCULINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0014089,2020-01-07,AUTO,FEMENINO,44.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0015215,2020-01-08,MOTO,MASCULINO,30.0,GRAVE,,3_ 30 a 39 años
LC-2020-0024237,2020-01-12,MOTO,MASCULINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0043321,2020-01-21,MOTO,FEMENINO,19.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0043321,2020-01-21,MOTO,MASCULINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0047465,2020-01-23,AUTO,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0054540,2020-01-26,AUTO,FEMENINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0069271,2020-02-02,MOTO,MASCULINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0075528,2020-02-05,,,,LEVEMENTE HERIDO,,
LC-2020-0083945,2020-02-08,AUTO,FEMENINO,48.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0085653,2020-02-10,MOTO,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0086462,2020-02-10,TRANSPORTE PUBLICO,,,LEVEMENTE HERIDO,,
LC-2020-0108194,2020-02-19,MOTO,FEMENINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0115765,2020-02-21,MOTO,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0126666,2020-02-27,MOTO,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0138009,2020-03-03,UTILITARIO,FEMENINO,44.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0138009,2020-03-03,UTILITARIO,MASCULINO,50.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2020-0142099,2020-03-05,PEATON,FEMENINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0145013,2020-03-06,MOTO,MASCULINO,51.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2020-0158454,2020-03-11,CICLISTA,MASCULINO,47.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0168974,2020-03-16,MOTO,MASCULINO,26.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0168974,2020-03-16,MOTO,FEMENINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0170356,2020-03-17,MOTO,FEMENINO,38.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0189696,2020-04-05,MOTO,FEMENINO,26.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0191489,2020-04-07,PEATON,MASCULINO,74.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2020-0195226,2020-04-11,CICLISTA,MASCULINO,82.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2020-0199493,2020-04-16,MOTO,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0207156,2020-04-22,MOTO,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0221072,2020-04-29,MOTO,MASCULINO,35.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0224652,2020-05-02,PEATON,FEMENINO,58.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2020-0245634,2020-05-18,MOTO,MASCULINO,38.0,GRAVE,,3_ 30 a 39 años
LC-2020-0250543,2020-05-20,,,,LEVEMENTE HERIDO,,
LC-2020-0250547,2020-05-20,MOTO,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0250547,2020-05-20,MOTO,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0271505,2020-06-01,AUTO,FEMENINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0288153,2020-06-08,PEATON,MASCULINO,56.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2020-0291494,2020-06-10,AUTO,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0297330,2020-06-13,MOTO,MASCULINO,45.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0299211,2020-06-14,AUTO,FEMENINO,18.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0303490,2020-06-15,PEATON,MASCULINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0375701,2020-06-29,,MASCULINO,50.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2020-0437981,2020-07-16,PEATON,,,LEVEMENTE HERIDO,,
LC-2020-0441839,2020-07-18,MOTO,MASCULINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0451059,2020-07-25,MOTO,FEMENINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0472921,2020-08-10,MOTO,FEMENINO,49.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0482888,2020-08-17,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2020-0482888,2020-08-17,,FEMENINO,6.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2020-0487664,2020-08-20,UTILITARIO,MASCULINO,38.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0492561,2020-08-24,PEATON,,,LEVEMENTE HERIDO,,
LC-2020-0492561,2020-08-24,PEATON,,,LEVEMENTE HERIDO,,
LC-2020-0495509,2020-08-26,AUTO,FEMENINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0509958,2020-09-07,MOTO,MASCULINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0516428,2020-09-11,CAMION,,,LEVEMENTE HERIDO,,
LC-2020-0516428,2020-09-11,CAMION,,,LEVEMENTE HERIDO,,
LC-2020-0516428,2020-09-11,CAMION,,,LEVEMENTE HERIDO,,
LC-2020-0516428,2020-09-11,CAMION,,,LEVEMENTE HERIDO,,
LC-2020-0517315,2020-09-12,MOTO,MASCULINO,,LEVEMENTE HERIDO,,
LC-2020-0517808,2020-09-13,AUTO,FEMENINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0524660,2020-09-17,,MASCULINO,3.0,GRAVE,,1_ 0 a 17 años
LC-2020-0524660,2020-09-17,,MASCULINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0527130,2020-09-19,UTILITARIO,FEMENINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0527130,2020-09-19,UTILITARIO,MASCULINO,70.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2020-0544314,2020-09-30,MOTO,MASCULINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0546440,2020-10-01,,FEMENINO,64.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2020-0546440,2020-10-01,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2020-0547794,2020-10-02,,,,LEVEMENTE HERIDO,,
LC-2020-0570491,2020-10-17,,FEMENINO,47.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0570491,2020-10-17,,MASCULINO,17.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2020-0571911,2020-10-19,,FEMENINO,63.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2020-0576329,2020-10-22,,MASCULINO,43.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0576329,2020-10-22,,,,LEVEMENTE HERIDO,,
LC-2020-0576329,2020-10-22,,,,LEVEMENTE HERIDO,,
LC-2020-0576329,2020-10-22,,,,LEVEMENTE HERIDO,,
LC-2020-0576329,2020-10-22,,,,LEVEMENTE HERIDO,,
LC-2020-0584937,2020-10-27,,FEMENINO,35.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0585444,2020-10-28,,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0585444,2020-10-28,,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0585444,2020-10-28,,MASCULINO,44.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0585569,2020-10-28,,MASCULINO,43.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0588121,2020-10-29,,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0602481,2020-11-08,UTILITARIO,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0604816,2020-11-09,MOTO,MASCULINO,61.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2020-0613932,2020-11-14,PEATON,MASCULINO,44.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0614911,2020-11-15,UTILITARIO,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0617384,2020-11-17,,MASCULINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0620220,2020-11-18,MOVIL,,,LEVEMENTE HERIDO,,
LC-2020-0620753,2020-11-19,TRANSPORTE PUBLICO,FEMENINO,19.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0620792,2020-11-19,MOTO,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0623349,2020-11-20,UTILITARIO,MASCULINO,48.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0623470,2020-11-20,PEATON,MASCULINO,29.0,GRAVE,,2_ 18 a 29 años
LC-2020-0635430,2020-11-29,MOTO,MASCULINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0636656,2020-11-30,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2020-0655413,2020-12-13,MOTO,FEMENINO,26.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0659643,2020-12-15,,MASCULINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0659643,2020-12-15,,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0663011,2020-12-17,,MASCULINO,38.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0665805,2020-12-18,,,,LEVEMENTE HERIDO,,
LC-2020-0669332,2020-12-21,,MASCULINO,43.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0670666,2020-12-22,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2020-0674719,2020-12-24,,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0674719,2020-12-24,,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0679932,2020-12-29,MOTO,MASCULINO,44.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0681649,2020-12-29,,MASCULINO,19.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0681649,2020-12-29,,FEMENINO,18.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0038299,2020-01-18,MOTO,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0058549,2020-01-28,CICLISTA,FEMENINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0085258,2020-02-09,MOTO,MASCULINO,71.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2020-0089663,2020-02-11,MOTO,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0225882,2020-05-04,MOTO,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0230210,2020-05-07,MOTO,FEMENINO,57.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2020-0284832,2020-06-06,PEATON,FEMENINO,54.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2020-0285487,2020-06-07,AUTO,FEMENINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0291125,2020-06-10,AUTO,FEMENINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0303607,2020-06-15,TAXI,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0317590,2020-06-19,MOTO,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0369819,2020-06-26,MOTO,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0370439,2020-06-27,AUTO,FEMENINO,49.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0383282,2020-07-01,MOTO,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0422821,2020-07-09,MOTO,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0436165,2020-07-15,AUTO,MASCULINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0440834,2020-07-17,CICLISTA,FEMENINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0442404,2020-07-19,PEATON,MASCULINO,6.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2020-0444243,2020-07-20,MOTO,MASCULINO,67.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2020-0456527,2020-07-29,AUTO,MASCULINO,38.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0456909,2020-07-29,MOTO,,,LEVEMENTE HERIDO,,
LC-2020-0472245,2020-08-10,MOTO,MASCULINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0473793,2020-08-11,MOTO,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0478149,2020-08-13,MOTO,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0481422,2020-08-15,AUTO,MASCULINO,60.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2020-0491069,2020-08-23,MOTO,FEMENINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0497773,2020-08-28,MOTO,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0498336,2020-08-28,MOTO,MASCULINO,48.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0507969,2020-09-05,AUTO,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0511288,2020-09-08,CICLISTA,MASCULINO,18.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0513862,2020-09-10,MOTO,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0518395,2020-09-13,AUTO,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0526877,2020-09-18,MOTO,,,LEVEMENTE HERIDO,,
LC-2020-0527828,2020-09-19,MOTO,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0529301,2020-09-21,MOTO,MASCULINO,51.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2020-0529865,2020-09-21,MOTO,MASCULINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0537847,2020-09-26,AUTO,FEMENINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0551952,2020-10-05,,MASCULINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0554807,2020-10-07,,MASCULINO,36.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0559638,2020-10-10,,MASCULINO,44.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0559638,2020-10-10,,,,LEVEMENTE HERIDO,,
LC-2020-0559638,2020-10-10,,,,LEVEMENTE HERIDO,,
LC-2020-0559638,2020-10-10,,,,LEVEMENTE HERIDO,,
LC-2020-0560458,2020-10-10,AUTO,MASCULINO,46.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2020-0560458,2020-10-10,AUTO,MASCULINO,65.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2020-0563080,2020-10-13,AUTO,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2020-0563244,2020-10-13,MOTO,MASCULINO,26.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0563676,2020-10-13,,,,LEVEMENTE HERIDO,,
LC-2020-0573268,2020-10-20,MOTO,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2020-0575117,2020-10-21,CICLISTA,FEMENINO,,LEVEMENTE HERIDO,,
